"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2020","PHL","608","Philippines","Ifugao","PHL.33_1","PH.IF","16.8335456848145","121.19750213623","232536","92.9","2502.0","421.4","176.3","161.2","41.2","63.1","89.8","122.7","161.2","210.2","282.7","439.1","949.5","11799.8"
"2020","PHL","608","Philippines","Ilocos Norte","PHL.34_1","PH.IN","18.1689891815186","120.631286621094","641406","189.0","3393.1","2495.7","781.1","691.4","130.6","235.0","348.5","492.8","691.4","1018.7","1636.4","3038.2","6583.7","40304.0"
"2020","PHL","608","Philippines","Ilocos Sur","PHL.35_1","PH.IS","17.3843002319336","120.464866638184","754219","299.4","2519.0","1914.5","842.0","921.7","148.0","300.6","460.2","656.7","921.7","1255.5","1756.9","2565.8","4151.9","83334.7"
"2020","PHL","608","Philippines","Iloilo","PHL.36_1","PH.II","10.9344453811646","122.616371154785","2681327","566.4","4734.4","5318.6","1424.4","1086.3","260.8","396.0","545.5","752.3","1086.3","1700.2","2993.9","5405.9","12207.7","293812.5"
"2020","PHL","608","Philippines","Isabela","PHL.37_1","PH.IB","16.951904296875","121.746315002441","1828564","177.8","10281.5","2038.3","713.6","710.3","121.3","227.5","351.1","506.3","710.3","990.0","1452.1","2283.2","4623.8","87777.0"
"2020","PHL","608","Philippines","Kalinga","PHL.38_1","PH.KA","17.4467658996582","121.404457092285","291640","100.4","2903.8","1191.0","320.1","257.6","51.3","91.9","139.5","188.8","257.6","376.0","602.0","1072.3","4056.3","12992.9"
"2020","PHL","608","Philippines","La Union","PHL.39_1","PH.LU","16.5441417694092","120.388092041016","817569","557.5","1466.4","3148.2","1321.3","1334.9","227.7","427.7","662.1","943.5","1334.9","1901.4","2731.0","4121.0","7360.4","105344.2"
"2020","PHL","608","Philippines","Laguna","PHL.40_1","PH.LG","14.2429294586182","121.21752166748","3550527","1945.5","1825.0","17635.5","8124.4","10386.8","1088.3","2512.7","4402.3","6935.6","10386.8","14377.9","19625.4","27794.3","43766.9","183650.6"
"2020","PHL","608","Philippines","Lanao del Norte","PHL.41_1","PH.LN","8.06153202056885","124.039459228516","1318753","462.2","2853.2","4559.0","1526.5","1495.0","218.4","401.2","605.4","936.3","1495.0","2277.8","3643.1","6568.5","12598.3","63614.5"
"2020","PHL","608","Philippines","Lanao del Sur","PHL.42_1","PH.LS","7.88181829452515","124.279685974121","657000","185.1","3549.5","7233.8","1320.1","1330.8","104.2","217.3","412.7","745.4","1330.8","2373.1","4369.4","7866.7","16638.4","150488.6"
"2020","PHL","608","Philippines","Leyte","PHL.43_1","PH.LE","11.0207052230835","124.768531799316","2028115","361.1","5616.5","6093.8","1242.5","1114.6","157.9","289.9","464.2","717.7","1114.6","1772.7","3091.1","5675.1","11209.0","404698.7"
"2020","PHL","608","Philippines","Maguindanao","PHL.44_1","PH.MG","7.07464170455933","124.385612487793","891052","188.0","4740.2","19262.2","1360.2","808.7","80.3","155.1","252.8","407.6","808.7","2183.8","6017.6","15907.2","41921.8","358672.8"
"2020","PHL","608","Philippines","Marinduque","PHL.45_1","PH.MQ","13.3937826156616","121.934074401855","226315","239.2","946.1","1434.5","573.3","544.5","98.2","170.1","261.1","376.1","544.5","803.8","1251.8","2036.7","3506.9","26930.0"
"2020","PHL","608","Philippines","Masbate","PHL.46_1","PH.MB","12.298547744751","123.584686279297","1112436","273.0","4074.3","2485.2","709.7","564.3","109.0","166.6","241.4","354.3","564.3","983.5","1803.3","3208.2","6412.8","47858.6"
"2020","PHL","608","Philippines","Metropolitan Manila","PHL.47_1","PH.MM","14.6110916137695","121.027542114258","12947364","23297.3","555.7","57316.2","36581.4","34633.8","12402.7","17658.8","22653.9","28049.5","34633.8","43476.2","55792.4","78882.3","125010.3","1142267.0"
"2020","PHL","608","Philippines","Misamis Occidental","PHL.48_1","PH.MD","8.31105804443359","123.759704589844","708471","371.1","1909.0","4505.8","1476.5","1541.3","190.9","385.6","694.4","1059.6","1541.3","2268.7","3354.2","5814.9","10673.0","87010.9"
"2020","PHL","608","Philippines","Misamis Oriental","PHL.49_1","PH.MN","8.59495162963867","124.712783813477","1872783","558.1","3355.5","8982.3","3093.8","4183.5","245.8","599.1","1277.5","2387.3","4183.5","6592.3","10021.9","14809.2","24877.0","110856.2"
"2020","PHL","608","Philippines","Mountain Province","PHL.50_1","PH.MT","17.0592422485352","121.026870727539","180180","84.4","2135.3","469.2","190.0","182.9","36.7","66.4","97.1","133.9","182.9","258.8","380.8","552.2","912.7","15308.0"
"2020","PHL","608","Philippines","Negros Occidental","PHL.51_1","PH.ND","10.4857559204102","123.014518737793","3026177","385.9","7842.2","4813.0","1266.1","1071.6","155.6","263.7","410.6","643.6","1071.6","1985.3","3834.1","6461.6","12058.9","121909.6"
"2020","PHL","608","Philippines","Negros Oriental","PHL.52_1","PH.NR","9.59426116943359","123.111000061035","1491495","296.2","5035.0","2817.5","833.8","685.8","117.5","202.3","304.6","450.3","685.8","1173.4","2142.8","3796.0","7438.4","78070.9"
"2020","PHL","608","Philippines","North Cotabato","PHL.53_1","PH.NC","7.14035701751709","124.811180114746","1680628","264.5","6354.1","1850.4","639.3","595.5","109.6","194.5","297.9","429.3","595.5","838.8","1207.6","1939.4","4386.9","39347.9"
"2020","PHL","608","Philippines","Northern Samar","PHL.54_1","PH.NS","12.4629430770874","124.751861572266","743406","215.8","3444.4","4031.9","870.9","786.2","99.9","189.6","303.2","489.3","786.2","1301.3","2155.1","4062.9","10415.1","202035.4"
"2020","PHL","608","Philippines","Nueva Ecija","PHL.55_1","PH.NE","15.5509586334229","120.940856933594","2388691","437.7","5457.8","3580.6","1305.9","1257.6","242.9","433.4","645.4","911.8","1257.6","1758.7","2529.6","3957.1","7970.1","114050.9"
"2020","PHL","608","Philippines","Nueva Vizcaya","PHL.56_1","PH.NV","16.4181728363037","121.159446716309","511508","130.1","3932.4","1499.2","412.5","377.9","56.5","106.9","169.6","252.3","377.9","554.0","858.8","1604.6","4011.5","33448.8"
"2020","PHL","608","Philippines","Occidental Mindoro","PHL.57_1","PH.MC","12.7821388244629","120.893295288086","592915","99.4","5964.7","2932.3","474.0","428.1","38.8","85.0","149.7","252.8","428.1","700.5","1312.5","2727.0","6238.8","53522.0"
"2020","PHL","608","Philippines","Oriental Mindoro","PHL.58_1","PH.MR","13.020302772522","121.320426940918","983013","230.1","4272.2","1635.3","686.6","693.1","111.9","206.6","327.0","481.9","693.1","1011.4","1553.4","2497.4","4466.6","22880.4"
"2020","PHL","608","Philippines","Palawan","PHL.59_1","PH.PL","9.92455101013184","118.800415039062","1447360","97.2","14885.7","2361.8","411.5","370.3","36.5","73.3","130.0","221.4","370.3","646.0","1169.6","2260.5","5255.4","99161.6"
"2020","PHL","608","Philippines","Pampanga","PHL.60_1","PH.PM","15.0617561340332","120.674110412598","2753176","1254.1","2195.3","8779.1","3594.0","3499.6","658.8","1162.9","1713.2","2414.6","3499.6","5143.6","7580.2","11501.5","20475.1","144590.0"
"2020","PHL","608","Philippines","Pangasinan","PHL.61_1","PH.PN","15.9997758865356","120.386306762695","3281269","634.3","5172.8","5005.8","1660.0","1678.6","343.9","602.2","887.4","1231.2","1678.6","2283.7","3160.1","4616.6","7726.3","603845.9"
"2020","PHL","608","Philippines","Quezon","PHL.62_1","PH.QZ","13.9661798477173","121.898330688477","2384262","281.9","8457.7","5430.7","1283.3","1210.1","124.0","245.4","438.0","735.9","1210.1","2041.5","3667.7","7335.2","15065.5","181051.2"
"2020","PHL","608","Philippines","Quirino","PHL.63_1","PH.QR","16.4480381011963","121.570045471191","229194","73.8","3104.8","722.2","296.9","317.9","49.6","102.8","158.6","227.6","317.9","446.0","630.0","913.4","1541.7","8863.3"
"2020","PHL","608","Philippines","Rizal","PHL.64_1","PH.RI","14.6075553894043","121.177696228027","3271266","2580.5","1267.7","31053.6","11986.5","13350.2","1490.2","3807.5","6269.2","9168.6","13350.2","18996.9","27831.6","42804.6","75099.4","284203.4"
"2020","PHL","608","Philippines","Romblon","PHL.65_1","PH.RO","12.4311275482178","122.162902832031","300090","220.3","1361.9","1121.5","505.9","478.2","90.8","152.6","221.4","321.8","478.2","717.7","1173.5","1898.0","3020.0","13981.6"
"2020","PHL","608","Philippines","Samar","PHL.66_1","PH.SM","11.8146343231201","124.804618835449","880994","159.9","5510.9","2182.2","688.6","724.2","76.8","162.4","277.6","447.1","724.2","1179.7","1916.3","3061.5","5605.6","54878.0"
"2020","PHL","608","Philippines","Sarangani","PHL.67_1","PH.SG","6.01398324966431","125.116920471191","588712","180.2","3266.7","1451.0","447.1","390.3","74.1","122.3","177.3","254.7","390.3","586.7","982.7","1645.6","3354.4","38744.0"
"2020","PHL","608","Philippines","Siquijor","PHL.68_1","PH.SQ","9.18677425384521","123.577606201172","102894","313.9","327.8","982.5","537.5","506.4","130.8","192.6","262.9","367.2","506.4","707.5","996.6","1484.3","2510.3","10607.8"
"2020","PHL","608","Philippines","Sorsogon","PHL.69_1","PH.SR","12.8571443557739","123.935356140137","852638","420.8","2026.0","3756.4","1087.1","937.9","171.9","285.7","432.2","638.4","937.9","1418.3","2249.1","3904.2","9498.0","77672.1"
"2020","PHL","608","Philippines","South Cotabato","PHL.70_1","PH.SC","6.25904655456543","124.943382263184","1647684","377.8","4361.1","5219.6","1288.9","1181.7","145.6","278.0","437.8","712.5","1181.7","2119.9","3896.9","6476.0","9625.5","116656.9"
"2020","PHL","608","Philippines","Southern Leyte","PHL.71_1","PH.SL","10.2387113571167","125.028739929199","427780","250.4","1708.5","1794.3","727.0","755.7","108.2","204.9","337.4","506.8","755.7","1134.3","1683.6","2591.1","4441.3","26288.1"
"2020","PHL","608","Philippines","Sultan Kudarat","PHL.72_1","PH.SK","6.59600019454956","124.506088256836","1048546","236.2","4439.3","1985.9","659.3","640.9","110.9","202.8","319.4","461.9","640.9","898.3","1292.7","2045.6","4493.8","53636.2"
"2020","PHL","608","Philippines","Sulu","PHL.73_1","PH.SU","5.90042877197266","120.999229431152","436723","267.0","1635.6","13265.9","1052.9","706.6","135.4","231.5","342.7","485.7","706.6","1095.1","1863.2","4119.6","14809.2","400833.8"
"2020","PHL","608","Philippines","Surigao del Norte","PHL.74_1","PH.SN","9.70628547668457","125.686309814453","583411","280.0","2083.6","3887.6","1035.4","989.4","120.5","242.0","424.9","668.8","989.4","1459.5","2315.3","4155.4","12134.9","84801.3"
"2020","PHL","608","Philippines","Surigao del Sur","PHL.75_1","PH.SS","8.7353401184082","126.17733001709","627722","144.2","4353.9","2265.3","597.3","551.5","71.1","129.9","213.1","341.3","551.5","917.8","1536.4","3012.2","6666.2","48838.9"
"2020","PHL","608","Philippines","Tarlac","PHL.76_1","PH.TR","15.5178279876709","120.576202392578","1373705","454.8","3020.2","3454.4","1299.8","1214.2","282.1","458.3","651.3","899.5","1214.2","1681.2","2462.5","3881.9","7041.7","158897.7"
"2020","PHL","608","Philippines","Tawi-Tawi","PHL.77_1","PH.TT","5.17405939102173","119.831764221191","188985","151.4","1248.1","1631.0","596.2","646.4","70.2","144.7","254.1","424.1","646.4","983.7","1519.9","2726.0","4696.0","14775.8"
"2020","PHL","608","Philippines","Zambales","PHL.78_1","PH.PN","15.1096096038818","120.133811950684","904942","246.9","3665.0","5743.6","1870.4","2140.7","194.0","476.2","870.1","1385.9","2140.7","3375.1","5319.1","8863.4","16499.7","76676.4"
"2020","PHL","608","Philippines","Zamboanga del Norte","PHL.79_1","PH.ZN","8.2253532409668","122.965843200684","1157128","179.8","6435.8","1727.3","549.2","497.9","76.6","131.1","205.9","315.9","497.9","796.8","1387.1","2527.1","4994.1","38522.1"
"2020","PHL","608","Philippines","Zamboanga del Sur","PHL.80_1","PH.ZS","7.45821046829224","122.80387878418","2064116","388.3","5316.3","8078.1","1803.2","1815.7","145.9","270.6","468.2","866.5","1815.7","3838.8","7548.3","12389.6","20820.6","206415.9"
"2020","PHL","608","Philippines","Zamboanga Sibugay","PHL.81_1","PH.ZY","7.65847110748291","122.763816833496","734032","270.5","2713.4","1614.8","636.6","589.3","113.4","191.1","291.3","415.9","589.3","859.1","1333.4","2204.9","4121.3","28875.9"
"2020","POL","616","Poland","Dolnoslaskie","POL.1_1","NA","51.0362815856934","16.4860897064209","3071590","156.0","19694.4","2425.4","837.6","1342.8","44.2","126.3","345.1","756.5","1342.8","2186.0","3207.8","4412.1","6097.4","18845.2"
"2020","POL","616","Poland","Kujawsko-Pomorskie","POL.2_1","NA","53.0558128356934","18.4647197723389","2059756","117.8","17491.1","1594.1","521.5","766.0","34.6","57.7","165.8","390.2","766.0","1354.6","2146.0","3264.7","4633.8","10833.3"
"2020","POL","616","Poland","Lódzkie","POL.3_1","NA","51.6594505310059","19.4437274932861","2384429","132.1","18047.5","1949.0","632.6","1012.1","36.3","70.9","199.5","521.2","1012.1","1707.4","2656.8","3847.1","5306.5","9975.6"
"2020","POL","616","Poland","Lubelskie","POL.4_1","NA","51.2203063964844","22.7642230987549","2083721","83.5","24943.5","1255.3","318.9","287.2","28.8","44.5","72.3","140.4","287.2","663.7","1330.1","2539.9","4212.0","6941.2"
"2020","POL","616","Poland","Lubuskie","POL.5_1","NA","52.1574363708496","15.3704528808594","1001217","72.5","13801.9","1113.4","357.6","551.7","21.5","45.4","120.2","269.2","551.7","917.4","1417.6","2144.4","3183.8","6935.5"
"2020","POL","616","Poland","Malopolskie","POL.6_1","NA","49.9130592346191","20.1471614837646","3316434","221.4","14981.0","1433.5","574.3","570.2","88.7","132.5","197.5","329.8","570.2","936.5","1550.8","2682.0","4509.2","12746.8"
"2020","POL","616","Poland","Mazowieckie","POL.7_1","NA","52.2329139709473","21.0202045440674","5292613","150.7","35130.0","2735.2","890.4","1403.8","38.9","114.9","365.0","786.4","1403.8","2384.2","3774.8","5568.2","7911.0","11380.6"
"2020","POL","616","Poland","Opolskie","POL.8_1","NA","50.6102104187012","17.8838157653809","939836","100.9","9316.5","897.1","309.1","318.0","32.7","56.2","105.2","181.0","318.0","574.7","973.6","1618.9","2732.1","6806.6"
"2020","POL","616","Poland","Podkarpackie","POL.9_1","NA","50.0262718200684","22.0298538208008","2083748","117.4","17743.8","1148.0","354.6","283.8","50.7","81.9","118.6","176.6","283.8","489.0","983.2","1939.3","3820.4","8042.3"
"2020","POL","616","Poland","Podlaskie","POL.10_1","NA","53.2536849975586","22.889762878418","1157011","57.7","20040.3","1574.3","356.7","451.8","18.1","30.8","86.0","205.7","451.8","939.1","1921.1","3449.6","5171.3","7489.9"
"2020","POL","616","Poland","Pomorskie","POL.11_1","NA","54.278938293457","18.2846240997314","2299833","131.0","17558.9","1934.9","742.1","1296.7","37.5","121.9","345.1","745.8","1296.7","2022.5","2860.4","3815.1","4930.4","7695.4"
"2020","POL","616","Poland","Slaskie","POL.12_1","NA","50.2385292053223","18.9334487915039","4378574","361.6","12110.1","1897.3","1071.2","1467.2","155.7","357.2","646.3","1002.2","1467.2","2035.2","2675.1","3424.5","4366.8","6709.7"
"2020","POL","616","Poland","Swietokrzyskie","POL.13_1","NA","50.8154487609863","20.8245315551758","1225604","105.6","11605.9","1111.0","341.8","348.9","36.2","55.1","87.7","160.6","348.9","717.2","1231.1","2082.8","3558.2","6158.7"
"2020","POL","616","Poland","Warminsko-Mazurskie","POL.14_1","NA","53.8492240905762","20.6364059448242","1424972","62.6","22775.0","1628.7","364.9","545.3","18.6","29.9","64.0","203.0","545.3","1131.3","1974.7","3239.2","5007.9","15506.1"
"2020","POL","616","Poland","Wielkopolskie","POL.15_1","NA","52.2651596069336","17.247875213623","3435676","117.1","29345.2","1328.9","472.1","671.4","35.3","67.8","160.5","355.5","671.4","1112.9","1730.1","2649.7","3871.2","5840.4"
"2020","POL","616","Poland","Zachodniopomorskie","POL.16_1","NA","53.6081695556641","15.2686920166016","1691583","78.0","21684.3","1638.3","480.6","890.8","21.8","44.0","137.6","406.3","890.8","1500.8","2341.6","3308.2","4605.3","7037.3"
"2020","PRT","620","Portugal","Aveiro","PRT.1_1","PT.AV","40.7671356201172","-8.53338718414307","667485","243.5","2740.8","3026.0","1288.4","1244.5","254.5","471.6","686.0","930.4","1244.5","1689.3","2452.8","4009.8","7910.4","68522.9"
"2020","PRT","620","Portugal","Azores","PRT.2_1","PT.AC","38.1252174377441","-26.4827728271484","239311","101.4","2359.2","3635.1","1371.2","1448.1","187.6","382.6","639.2","974.7","1448.1","2192.2","3458.6","5398.7","9266.7","79849.2"
"2020","PRT","620","Portugal","Beja","PRT.3_1","PT.BE","37.8964157104492","-7.9671802520752","139002","13.7","10176.4","4909.1","1836.5","3285.7","115.0","715.3","1443.8","2275.8","3285.7","4336.0","5691.7","7859.4","11550.8","31241.4"
"2020","PRT","620","Portugal","Braga","PRT.4_1","PT.BR","41.5024566650391","-8.41056251525879","804528","298.7","2693.3","5356.7","1850.5","1733.1","289.3","547.0","838.5","1214.9","1733.1","2511.1","3931.2","6838.7","15082.3","82259.0"
"2020","PRT","620","Portugal","Bragança","PRT.5_1","PT.BA","41.5407104492188","-6.90683794021606","121533","18.5","6578.2","2995.4","1166.5","1156.2","202.0","375.7","569.9","812.8","1156.2","1739.1","2839.7","4535.5","7241.0","49890.5"
"2020","PRT","620","Portugal","Castelo Branco","PRT.6_1","PT.CB","40.0175285339355","-7.56526374816895","178599","27.1","6594.8","5016.5","1421.6","1695.8","132.4","325.5","606.4","1031.1","1695.8","2747.3","4421.4","7398.8","14488.1","77070.7"
"2020","PRT","620","Portugal","Coimbra","PRT.7_1","PT.CO","40.2142677307129","-8.46398830413818","401754","101.5","3956.2","3218.4","1186.5","1139.3","179.3","351.9","544.4","795.0","1139.3","1713.2","2891.5","5009.8","9105.0","48190.1"
"2020","PRT","620","Portugal","Évora","PRT.8_1","PT.EV","38.6256065368652","-7.85341310501099","154276","21.2","7271.5","5579.1","2400.1","3821.7","250.2","907.9","1672.0","2594.3","3821.7","5161.4","6951.2","9383.9","13355.9","33203.0"
"2020","PRT","620","Portugal","Faro","PRT.9_1","PT.FA","37.1185607910156","-8.15798282623291","483114","97.6","4950.7","9165.3","2797.3","4726.5","155.3","485.3","1163.2","2504.9","4726.5","7574.3","11267.7","16068.6","24322.9","77864.0"
"2020","PRT","620","Portugal","Guarda","PRT.10_1","PT.GU","40.5976486206055","-7.33474206924438","140115","25.4","5517.4","2870.6","1051.2","1138.7","160.9","339.0","529.6","781.0","1138.7","1695.1","2568.2","4235.2","7938.1","38964.2"
"2020","PRT","620","Portugal","Leiria","PRT.11_1","PT.LE","39.6563491821289","-8.88822937011719","458238","130.8","3502.5","3263.2","1001.1","955.5","124.9","266.8","436.8","654.3","955.5","1456.9","2417.6","4493.8","9460.8","57328.2"
"2020","PRT","620","Portugal","Lisboa","PRT.12_1","PT.LI","38.8083000183105","-9.2198429107666","2231858","810.2","2754.6","18602.1","9767.0","14244.7","1264.0","3467.5","6457.3","10123.3","14244.7","18892.0","24199.3","30740.6","41377.7","159473.3"
"2020","PRT","620","Portugal","Madeira","PRT.13_1","NA","32.6892623901367","-16.9225654602051","256034","315.2","812.4","6431.3","2936.4","3313.2","516.4","1008.5","1592.7","2368.5","3313.2","4371.0","6117.6","9275.1","16380.0","95735.0"
"2020","PRT","620","Portugal","Portalegre","PRT.14_1","PT.PA","39.1606941223145","-7.51025056838989","106341","17.6","6043.5","5668.8","2058.8","2911.7","213.0","692.9","1262.7","1990.1","2911.7","4173.5","5911.4","8814.6","13527.9","55112.1"
